"LAT","LON","LAT1","LON1","SHIPNAME","ship_type","distance","DATETIME"
57.683,11.86249,57.68073,11.85396,"YANIKI IV","Pleasure",567,2016-12-17 10:13:06.000000
55.99943,20.87371,54.79956,18.58205,"ZAWISZA CZARNY","Pleasure",197024,2016-12-15 23:53:07.000000
57.6015,11.69333,57.60052,11.6314,"AALBORG","Tanker",3696,2016-12-15 08:57:05.000000
59.88621,30.21915,59.88621,30.21915,"ABIGAIL","Tanker",0,2016-12-19 16:07:04.000000
55.73167,20.80166,54.67778,19.8056,"ACQUAMARINA","Tanker",133290,2016-12-14 23:17:06.000000
57.99511,11.75793,57.98556,11.74649,"AGATH","Tanker",1259,2016-12-17 02:15:05.000000
55.64882,21.16208,54.67753,19.80137,"AIGRAN D","Tanker",138478,2016-12-14 16:15:07.000000
59.90757,30.22255,59.88128,30.22815,"ALANA","Tanker",2943,2016-12-14 10:09:03.000000
59.90041,30.10589,59.89339,30.14004,"ALEKSANDR GLUKHOV","Tanker",2061,2016-12-14 22:57:03.000000
54.53347,18.79595,54.51826,18.60216,"AMARANTH","Tanker",12633,2016-12-17 04:25:07.000000
57.67588,11.80105,57.67306,11.79004,"AMUR STAR","Tanker",727,2016-12-13 12:11:06.000000
59.88271,30.18866,59.91455,30.24101,"ANGARA","Tanker",4594,2016-12-15 03:41:03.000000
57.69172,11.84372,57.67043,11.78883,"ANGON","Tanker",4036,2016-12-14 10:09:05.000000
59.9102,30.05708,59.91432,30.03682,"ARIES","Tanker",1220,2016-12-18 03:35:03.000000
54.54105,18.79735,54.79942,18.90592,"ASTERDEA","Tanker",29599,2016-12-17 11:47:07.000000
59.88253,30.22332,59.88844,30.21381,"AURA","Tanker",846,2016-12-16 13:55:03.000000
57.6461,11.70762,57.63475,11.69837,"B GAS CHAMPION","Tanker",1378,2016-12-18 19:19:05.000000
59.91715,30.02296,59.91253,30.0457,"BALTIC AMBITION","Tanker",1369,2016-12-19 17:43:03.000000
59.91952,30.01138,59.91547,30.03159,"BALTIC EAGLE","Tanker",1214,2016-12-16 19:55:04.000000
59.90569,30.07941,59.90125,30.10108,"BALTIC FROST","Tanker",1307,2016-12-19 09:59:03.000000
59.91705,30.02327,59.92037,30.00665,"BALTIC SEAGULL","Tanker",998,2016-12-15 15:31:04.000000
54.41262,18.79591,54.79784,18.97246,"BALTICO","Tanker",44368,2016-12-16 10:41:06.000000
54.68385,20.16665,54.65162,19.83767,"BERGEN T","Tanker",21481,2016-12-17 21:11:02.000000
59.91771,30.02034,59.91314,30.04284,"BESIKTAS HALLAND","Tanker",1355,2016-12-15 10:51:04.000000
57.67393,11.7997,57.66349,11.77922,"BESIKTAS ICELAND","Tanker",1684,2016-12-13 11:35:05.000000
55.71124,20.98247,55.79769,20.80321,"BIRGIT KNUTSEN","Tanker",14789,2016-12-14 10:09:06.000000
54.66795,19.81384,54.63328,19.92887,"BONITO","Tanker",8354,2016-12-16 13:55:03.000000
57.65619,11.74696,57.66153,11.77267,"BOTHNIA","Tanker",1642,2016-12-19 14:25:05.000000
57.97871,11.74401,57.96892,11.72741,"CLIPPER HARALD","Tanker",1466,2016-12-20 03:05:05.000000
57.91533,11.63741,57.92417,11.6562,"CLIPPER JUPITER","Tanker",1484,2016-12-17 16:55:05.000000
57.92619,11.6538,57.92383,11.62883,"COPENHAGEN","Tanker",1499,2016-12-15 19:21:05.000000
57.97871,11.73668,57.98905,11.7486,"CORAL LACERA","Tanker",1349,2016-12-17 09:37:05.000000
57.93575,11.68014,57.92804,11.66216,"CORAL MEANDRA","Tanker",1366,2016-12-19 13:51:04.000000
57.92943,11.66798,57.93739,11.68278,"CORAL STICHO","Tanker",1245,2016-12-18 23:25:05.000000
59.91595,30.02949,59.91166,30.05059,"CPO GERMANY","Tanker",1271,2016-12-15 10:01:05.000000
57.92028,11.60685,57.74813,11.61588,"DANA","Tanker",19171,2016-12-15 06:53:06.000000
55.75215,20.8424,55.74908,20.8235,"DAVINO D","Tanker",1232,2016-12-19 13:19:06.000000
57.75572,11.64452,57.77199,11.61844,"DELFIN","Tanker",2383,2016-12-20 09:47:05.000000
54.68563,20.23329,54.68847,20.19122,"DEYMA","Tanker",2725,2016-12-17 17:51:04.000000
59.91161,30.22765,59.8701,30.21156,"DMITRIY RULEVSKIY","Tanker",4707,2016-12-14 10:09:03.000000
59.89125,30.20775,59.89533,30.21363,"DON","Tanker",560,2016-12-17 13:43:04.000000
54.42178,18.79721,54.46273,18.99599,"ECO GREEN","Tanker",13652,2016-12-19 04:21:06.000000
59.88159,30.22455,59.8883,30.21862,"ECOMAR","Tanker",817,2016-12-13 23:57:08.000000
57.67365,11.79809,57.66336,11.77758,"EK-STAR","Tanker",1674,2016-12-17 08:05:05.000000
59.90863,30.06415,59.91273,30.04425,"EKEN","Tanker",1201,2016-12-15 15:19:03.000000
59.8805,30.1895,59.885,30.17967,"EKFORS","Tanker",743,2016-12-20 03:17:03.000000
59.8776,30.23861,59.87735,30.23881,"ELAND","Tanker",30,2016-12-14 21:13:04.000000
57.67839,11.81006,57.68538,11.85763,"ELISALEX SCHULTE","Tanker",2936,2016-12-19 12:59:05.000000
57.63465,11.69145,57.62206,11.68268,"EURONIKE","Tanker",1496,2016-12-19 20:47:12.000000
59.8945,30.22867,59.91017,30.22617,"FLANDRIYA","Tanker",1750,2016-12-14 10:09:03.000000
57.61931,11.60118,57.601,11.67882,"FOX LUNA","Tanker",5059,2016-12-16 12:13:06.000000
57.68825,11.88654,57.69793,11.91591,"FOX SUNRISE","Tanker",2053,2016-12-16 12:57:05.000000
57.63798,11.61326,57.60339,11.60567,"FRAM","Tanker",3877,2016-12-18 12:37:05.000000
59.91383,30.22832,59.86783,30.22215,"FREYA","Tanker",5132,2016-12-13 19:45:03.000000
57.65138,11.71893,57.65628,11.74772,"FURE FLADEN","Tanker",1799,2016-12-14 01:17:06.000000
57.67256,11.79428,57.68709,11.87123,"FURE NORD","Tanker",4857,2016-12-20 10:27:05.000000
57.933,11.6755,57.94217,11.689,"GAS GALAXY","Tanker",1296,2016-12-19 17:05:05.000000
59.89205,30.21617,59.92205,30.00011,"GAZPROMNEFT EAST","Tanker",12513,2016-12-14 10:09:03.000000
59.91631,30.02798,59.91184,30.05031,"GAZPROMNEFT NORD","Tanker",1342,2016-12-17 21:45:04.000000
59.91409,30.0378,59.90962,30.05975,"GAZPROMNEFT NORDWEST","Tanker",1322,2016-12-13 18:51:03.000000
59.89959,30.10918,59.90368,30.0904,"GAZPROMNEFT WEST","Tanker",1143,2016-12-17 03:51:03.000000
57.67817,11.71917,57.6765,11.74267,"GIJON KNUTSEN","Tanker",1411,2016-12-19 07:49:06.000000
59.89231,30.2358,59.87645,30.22294,"GOGLAND","Tanker",1906,2016-12-14 10:09:03.000000
55.60285,20.83738,55.89721,20.80805,"GREEN PLANET","Tanker",32819,2016-12-14 10:45:06.000000
57.61483,11.6675,57.62233,11.67633,"GRENA KNUTSEN","Tanker",987,2016-12-18 19:25:05.000000
55.69118,21.13123,55.67815,21.14064,"GRUMANT","Tanker",1566,2016-12-15 23:07:06.000000
54.51863,18.9962,54.71785,18.99738,"HAFNIA SOYA","Tanker",22177,2016-12-15 12:17:02.000000
55.72625,21.09396,55.72616,21.09407,"HAFNIA SUNDA","Tanker",12,2016-12-13 15:33:06.000000
54.40366,18.67672,54.77787,18.60545,"HALICZ","Tanker",41910,2016-12-14 12:31:07.000000
57.60037,11.65048,57.60177,11.64016,"HANNE THERESA","Tanker",635,2016-12-15 05:03:05.000000
57.96961,11.72932,57.97732,11.74162,"HELENA KOSAN","Tanker",1124,2016-12-13 16:01:06.000000
55.66366,21.13765,55.66405,21.13777,"INDEPENDENCE","Tanker",44,2016-12-18 17:03:07.000000
57.66346,11.77994,57.65815,11.76211,"INDIAN POINT","Tanker",1215,2016-12-19 14:11:05.000000
54.54102,18.79215,54.51085,18.6077,"JOAN","Tanker",12380,2016-12-14 17:37:07.000000
54.40087,18.7289,54.79922,18.98125,"JS CHUKAR","Tanker",47236,2016-12-15 00:33:08.000000
59.9195,30.01179,59.91555,30.03067,"KAP.PONIKAROVSKIY","Tanker",1142,2016-12-15 21:37:03.000000
55.71477,21.10939,55.72542,21.09317,"KAPRIFOL","Tanker",1562,2016-12-16 11:33:06.000000
57.62231,11.67482,57.63342,11.68755,"KATELINA","Tanker",1451,2016-12-16 06:05:05.000000
59.90314,30.22369,59.91003,30.23283,"KEILA","Tanker",921,2016-12-18 21:43:03.000000
57.62228,11.67425,57.63471,11.68745,"KEY BAY","Tanker",1592,2016-12-15 16:05:06.000000
54.63808,19.99305,54.63927,20.00914,"KEY BORA","Tanker",1045,2016-12-14 00:13:03.000000
57.92495,11.64325,57.92921,11.66758,"KEY BREEZE","Tanker",1514,2016-12-14 01:59:05.000000
54.63334,19.93015,54.63268,19.898,"KEY FJORD","Tanker",2073,2016-12-13 14:27:02.000000
59.88493,30.22082,59.88142,30.2307,"KOLA","Tanker",676,2016-12-16 12:57:03.000000
55.72853,21.04139,55.72846,21.00928,"LEENI","Tanker",2013,2016-12-19 19:41:06.000000
57.74821,11.60452,57.7485,11.62933,"LEXUS","Tanker",1474,2016-12-17 21:49:05.000000
59.88932,30.20723,59.87709,30.22295,"LOYA","Tanker",1620,2016-12-20 09:31:04.000000
57.60288,11.67853,54.52512,18.78855,"LUKE","Tanker",558653,2016-12-20 01:09:04.000000
57.62285,11.67487,57.63437,11.68732,"MARIE KIRK","Tanker",1482,2016-12-18 11:57:05.000000
57.60408,11.61143,54.41039,18.78372,"MARINUS","Tanker",570161,2016-12-18 21:11:05.000000
54.40093,18.68086,54.71022,18.99805,"MARY A","Tanker",40059,2016-12-17 16:17:07.000000
54.63269,19.9117,54.6349,19.80475,"MIDVOLGA-3","Tanker",6895,2016-12-19 07:55:03.000000
54.38085,18.65798,54.38025,18.65993,"MINERVA ALICE","Tanker",143,2016-12-15 07:59:01.000000
54.41339,18.79986,54.79956,18.98795,"MINERVA GEORGIA","Tanker",44666,2016-12-14 19:21:07.000000
57.99975,11.75925,57.98956,11.74726,"MOZART","Tanker",1337,2016-12-19 23:17:05.000000
59.89565,30.21389,59.89725,30.21608,"MUDYU","Tanker",216,2016-12-14 10:11:04.000000
54.42425,18.79302,54.46103,18.99995,"MURRAY STAR","Tanker",14007,2016-12-16 20:59:07.000000
59.877,30.23755,59.87667,30.23727,"NARVA","Tanker",40,2016-12-19 02:51:04.000000
54.68644,20.25201,54.68639,20.25204,"NATALIJA GONCHAROVA","Tanker",6,2016-12-17 17:03:02.000000
57.65019,11.71205,57.6547,11.73835,"NAUTILUS","Tanker",1645,2016-12-20 03:55:04.000000
55.73472,20.84857,55.73403,20.87363,"NAVIG8 STRENGTH","Tanker",1573,2016-12-18 14:31:07.000000
55.73533,20.86695,55.73515,20.88543,"NAVIG8 UNIVERSE","Tanker",1158,2016-12-18 23:01:06.000000
54.69002,20.36808,54.69017,20.38373,"NEMAN","Tanker",1007,2016-12-16 08:27:03.000000
57.60192,11.63235,54.52322,18.79804,"NEPTUNUS","Tanker",561461,2016-12-18 15:47:06.000000
59.8893,30.20815,59.86999,30.2171,"NEVA LUX","Tanker",2207,2016-12-14 10:09:03.000000
57.60243,11.66862,57.60022,11.64145,"NIMBUS","Tanker",1639,2016-12-19 13:07:13.000000
59.90298,30.09234,59.90722,30.07085,"NIMBUS SPB","Tanker",1289,2016-12-16 14:49:04.000000
54.51771,18.99717,54.464,18.99896,"NISSOS SCHINOUSSA","Tanker",5980,2016-12-20 09:43:01.000000
57.60181,11.65823,57.60086,11.60686,"NORDEN","Tanker",3066,2016-12-16 15:51:05.000000
57.61167,11.60717,57.9215,11.60817,"NORDIC NORA","Tanker",34490,2016-12-15 10:29:06.000000
57.60485,11.68306,57.68316,11.87161,"NORTHERN KATTEGAT","Tanker",14219,2016-12-14 10:17:05.000000
57.61041,11.62854,57.61015,11.60678,"NORTHERN OCEAN","Tanker",1298,2016-12-17 20:49:05.000000
57.60519,11.61014,57.60109,11.82034,"OLJAREN","Tanker",12545,2016-12-19 19:21:05.000000
59.91547,30.03042,59.91048,30.0548,"ORAKAI","Tanker",1470,2016-12-18 19:07:03.000000
54.53219,18.53349,54.79833,18.88067,"ORAMALIA","Tanker",37113,2016-12-13 11:31:08.000000
57.66047,11.77207,57.65675,11.7552,"PACIFIC","Tanker",1087,2016-12-16 13:43:07.000000
57.6508,11.71328,57.65783,11.75497,"PALLAS GLORY","Tanker",2603,2016-12-16 22:59:05.000000
57.9618,11.71457,57.97335,11.72842,"PATANI","Tanker",1524,2016-12-18 17:07:05.000000
57.68377,11.85105,57.67567,11.80362,"PATRICIA","Tanker",2963,2016-12-19 12:59:05.000000
54.65217,19.85804,54.63329,19.89349,"PATRICIA ESSBERGER","Tanker",3104,2016-12-15 12:25:04.000000
59.88995,30.20546,59.88622,30.18645,"PEGAS","Tanker",1140,2016-12-19 10:33:03.000000
54.5325,18.561,54.38283,18.67367,"POLA","Tanker",18187,2016-12-13 11:31:08.000000
54.53801,18.79874,54.79846,18.62115,"PORONIEC","Tanker",31166,2016-12-20 10:41:06.000000
54.45961,18.87485,54.46178,18.87786,"PRINS MAURITS","Tanker",310,2016-12-14 10:09:01.000000
57.64052,11.69327,57.652,11.71765,"PROCIDA","Tanker",1935,2016-12-14 13:33:06.000000
57.60313,11.61802,57.6049,11.64158,"PROSPERO","Tanker",1419,2016-12-17 13:29:05.000000
54.68336,20.16533,54.68563,20.23223,"RAMAVA","Tanker",4313,2016-12-16 12:15:03.000000
54.42089,18.79881,54.79886,18.94389,"RAMONA","Tanker",43102,2016-12-15 22:11:07.000000
54.53418,18.55674,54.38139,18.65123,"ROMANKA","Tanker",18074,2016-12-13 14:07:08.000000
59.90585,30.22738,59.89754,30.21635,"RONDO","Tanker",1111,2016-12-14 19:37:03.000000
55.73037,20.93057,55.7297,20.94663,"SAKURA PRINCESS","Tanker",1009,2016-12-14 11:29:06.000000
54.692,20.41883,54.68433,20.28833,"SALTSTRAUM","Tanker",8440,2016-12-14 10:09:02.000000
55.97897,20.80276,55.96786,20.80003,"SAMRAA ALKHALEEJ","Tanker",1248,2016-12-18 09:35:06.000000
59.87408,30.20304,59.88235,30.18598,"SBORSCHIK-1","Tanker",1325,2016-12-14 22:57:03.000000
59.88759,30.19505,59.88607,30.1843,"SBORSHCHIK-3","Tanker",624,2016-12-17 18:39:05.000000
57.68291,11.83696,57.67654,11.80368,"SCANDINAVIA","Tanker",2104,2016-12-16 12:57:05.000000
55.975,20.80167,55.9705,20.8,"SCF BALTICA","Tanker",512,2016-12-14 19:01:07.000000
59.91606,30.02794,59.91208,30.04787,"SCF PECHORA","Tanker",1197,2016-12-19 09:31:04.000000
57.64573,11.70345,57.65641,11.74777,"SCORPIUS","Tanker",2895,2016-12-16 12:57:05.000000
55.77108,20.819,55.76583,20.80123,"SEABASS","Tanker",1257,2016-12-20 06:07:06.000000
57.66497,11.7813,57.65883,11.76585,"SEAEMPRESS","Tanker",1146,2016-12-14 15:13:05.000000
55.73885,20.83035,55.73785,20.86011,"SEALING","Tanker",1868,2016-12-18 21:59:06.000000
54.5336,18.56182,54.53357,18.5618,"SEAMARLIN","Tanker",4,2016-12-14 00:19:08.000000
54.63334,19.92978,54.63252,19.90066,"SELANDIA SWAN","Tanker",1879,2016-12-16 01:55:02.000000
59.88652,30.19122,59.88647,30.20475,"SESKAR","Tanker",756,2016-12-19 22:53:03.000000
59.90916,30.22448,59.90923,30.22439,"SEVERYANKA","Tanker",9,2016-12-18 00:35:04.000000
59.89449,30.22872,59.87009,30.21099,"SKAT","Tanker",2891,2016-12-20 08:07:03.000000
59.88964,30.21248,59.88434,30.23039,"SLV-415","Tanker",1161,2016-12-14 10:09:03.000000
57.60496,11.62214,54.40033,18.6805,"SOLSTRAUM","Tanker",565453,2016-12-13 21:55:05.000000
54.51141,18.99715,54.74522,18.99899,"SONGA SAPPHIRE","Tanker",26028,2016-12-14 13:31:01.000000
54.63261,19.90474,54.65587,19.84729,"STAR CURACAO","Tanker",4517,2016-12-19 15:37:02.000000
59.86736,30.22377,59.87646,30.22246,"SULA","Tanker",1016,2016-12-14 11:37:03.000000
54.41954,18.79851,54.45816,18.99596,"SUULA","Tanker",13487,2016-12-18 22:05:07.000000
57.64314,11.83343,57.61846,11.76256,"TANKSKAR","Tanker",5039,2016-12-14 10:09:05.000000
57.95887,11.71158,57.93065,11.6717,"TARNBRIS","Tanker",3927,2016-12-16 22:59:05.000000
59.86553,30.22851,59.86553,30.22851,"TAYMEN","Tanker",0,2016-12-20 11:11:04.000000
59.8825,30.22828,59.88132,30.2292,"TEKOS","Tanker",141,2016-12-13 22:15:03.000000
57.63419,11.68644,57.64655,11.7016,"TERNHAV","Tanker",1646,2016-12-17 02:15:05.000000
57.64993,11.71384,57.63937,11.69865,"TERNVAG","Tanker",1484,2016-12-17 11:57:05.000000
55.74546,20.80074,54.52746,18.79101,"THUN GALAXY","Tanker",186368,2016-12-17 21:23:06.000000
57.64325,11.70208,57.63115,11.69187,"THUN GLORY","Tanker",1478,2016-12-15 17:53:06.000000
57.65,11.71504,57.63797,11.69818,"THUN GOTHENBURG","Tanker",1674,2016-12-18 08:47:05.000000
57.96871,11.72754,57.95829,11.71159,"TRANS FJELL","Tanker",1494,2016-12-13 16:35:06.000000
54.53633,18.52317,54.53583,18.52183,"TRANS HOLM","Tanker",103,2016-12-18 18:37:08.000000
54.65694,19.80968,57.60098,11.6855,"UMAR1","Tanker",600612,2016-12-20 09:05:02.000000
55.81517,20.83683,55.82467,20.82783,"UZAVA","Tanker",1198,2016-12-16 05:21:06.000000
59.90351,30.08987,59.90856,30.06484,"VALERIY ZELENKO","Tanker",1506,2016-12-16 05:57:03.000000
59.90751,30.07009,59.90387,30.08873,"VELTA","Tanker",1117,2016-12-16 09:53:03.000000
57.60266,11.621,57.60433,11.608,"VENERE","Tanker",797,2016-12-19 15:01:05.000000
57.60131,11.66084,57.60564,11.60405,"VINGA SAFIR","Tanker",3421,2016-12-15 13:53:06.000000
59.90976,30.25844,59.90979,30.26321,"VOVAN","Tanker",266,2016-12-15 22:29:03.000000
57.96463,11.71845,57.95479,11.70541,"WAASMUNSTER","Tanker",1339,2016-12-18 08:01:05.000000
57.9367,11.68279,57.94907,11.69939,"WISBY VERITY","Tanker",1691,2016-12-19 21:43:05.000000
57.62356,11.6811,57.63855,11.69439,"WISBY WAVE","Tanker",1847,2016-12-15 20:01:05.000000
55.73166,21.00007,55.73485,20.96872,"XANTHIA","Tanker",1997,2016-12-19 13:47:05.000000
59.88605,30.18725,59.88531,30.20629,"ZANA","Tanker",1067,2016-12-19 12:59:03.000000
55.67601,21.14052,55.66176,21.14853,"ZAPADNYY","Tanker",1664,2016-12-19 08:03:06.000000
55.08167,20.16,54.64667,19.91167,"[SAT-AIS]","Tug",50970,2016-12-20 00:01:02.000000
57.64068,11.80609,57.62947,11.77787,"11-00","Tug",2094,2016-12-14 15:23:05.000000
55.7191,21.10164,55.71912,21.10164,"A.BARAUSKAS","Tug",2,2016-12-14 15:41:06.000000
54.40425,18.67302,54.39063,18.66908,"AGIS","Tug",1538,2016-12-16 03:01:07.000000
54.40235,18.67994,54.39168,18.67027,"AJAKS","Tug",1343,2016-12-20 05:11:07.000000
59.89908,30.11263,59.89577,30.12897,"AKADEMIK KARPINSKIY","Tug",984,2016-12-15 19:25:03.000000
59.88607,30.1863,59.89101,30.20722,"AKMAL","Tug",1291,2016-12-14 10:29:03.000000
54.40267,18.72794,54.40788,18.76895,"AKUL","Tug",2720,2016-12-16 11:01:08.000000
54.63717,19.91232,54.63669,19.91264,"ALEXANDR UVAROV","Tug",57,2016-12-14 10:49:02.000000
57.83053,12.00927,57.83063,12.00929,"ALVBJORN","Tug",11,2016-12-18 05:15:08.000000
54.79682,18.43566,54.79731,18.44141,"APHRODITE I","Tug",373,2016-12-19 23:25:06.000000
54.4039,18.71955,54.39945,18.69563,"ARES","Tug",1627,2016-12-13 11:31:08.000000
59.93029,30.27216,54.3903,18.6687,"ARGO","Tug",930953,2016-12-13 11:31:04.000000
59.89547,30.13002,59.88879,30.16287,"ARKTUR","Tug",1979,2016-12-16 23:01:03.000000
57.68576,11.8914,57.68569,11.89121,"ASKHOLMEN","Tug",14,2016-12-15 12:47:05.000000
55.86265,20.81833,55.85232,20.83309,"AURA","Tug",1474,2016-12-19 21:49:14.000000
59.91512,30.23581,59.91619,30.25018,"BALTIETS","Tug",811,2016-12-19 09:51:03.000000
57.71906,11.9775,57.71906,11.9775,"BATMAN 7","Tug",0,2016-12-17 03:09:07.000000
54.40386,18.67447,54.79727,18.9138,"BAZALT","Tug",46434,2016-12-14 16:45:07.000000
54.52933,18.52584,54.52934,18.52587,"BBAS","Tug",2,2016-12-16 01:03:07.000000
57.91573,11.63872,57.92759,11.6645,"BESS","Tug",2016,2016-12-17 16:55:05.000000
59.91179,30.24543,59.91187,30.24567,"BGK-326 RIF","Tug",16,2016-12-15 12:19:04.000000
57.97403,11.73161,57.99487,11.7555,"BISON","Tug",2715,2016-12-17 09:39:05.000000
54.68539,20.22924,54.68669,20.18929,"BIZON-O-158","Tug",2575,2016-12-19 09:51:03.000000
57.73267,11.99475,57.73257,11.99474,"BJONN","Tug",11,2016-12-14 00:01:06.000000
54.52405,18.5547,54.52402,18.55472,"BOA BISON","Tug",4,2016-12-19 19:49:07.000000
54.52427,18.55552,54.52429,18.55554,"BOA JARL","Tug",3,2016-12-19 15:57:06.000000
54.5408,18.79942,54.38783,18.66563,"BOA ODIN","Tug",19102,2016-12-19 02:51:07.000000
57.68928,11.89032,57.69287,11.90615,"BOATMAN 1","Tug",1023,2016-12-15 11:57:05.000000
57.69125,11.90032,57.68832,11.88379,"BOATMAN 9","Tug",1036,2016-12-19 12:47:05.000000
57.92059,11.60003,57.99959,11.75667,"BOB","Tug",12764,2016-12-19 13:57:05.000000
59.90816,30.23317,59.91067,30.23533,"BOGATYR 4","Tug",304,2016-12-16 15:15:03.000000
59.88323,30.18356,59.86636,30.22672,"BREST","Tug",3056,2016-12-20 09:31:04.000000
54.79655,18.42936,54.79757,18.44621,"BRYZA","Tug",1087,2016-12-19 13:19:06.000000
54.53566,18.62517,54.52508,18.5889,"BUMER","Tug",2622,2016-12-17 19:13:07.000000
59.93028,30.27216,59.93031,30.27212,"C","Tug",4,2016-12-19 07:05:04.000000
54.52883,18.53133,54.79984,18.624,"CENTAUR II","Tug",30753,2016-12-13 11:31:08.000000
57.77219,11.70526,57.7788,11.69685,"CHARLIE","Tug",889,2016-12-13 14:51:05.000000
54.37538,18.65902,54.37536,18.659,"CRESTWAY","Tug",3,2016-12-14 20:07:02.000000
57.67876,11.64534,57.67721,11.65609,"CRUM","Tug",663,2016-12-14 11:05:07.000000
54.79695,18.79787,54.52114,18.79381,"DC OSTEND","Tug",30704,2016-12-15 06:07:08.000000
57.6799,11.86126,57.70601,11.66452,"DIRTY","Tug",12061,2016-12-15 13:41:06.000000
59.92026,30.00703,59.91247,30.23853,"DMITRY SIROTKIN","Tug",12947,2016-12-14 13:31:03.000000
55.0174,20.24331,55.04501,20.0843,"DUKE 2","Tug",10600,2016-12-18 01:51:03.000000
54.58433,18.89067,54.53,18.80567,"EILEEN MCLOUGHLIN","Tug",8166,2016-12-18 06:55:02.000000
59.91627,30.02777,59.91124,30.05233,"ELBRUS","Tug",1481,2016-12-15 10:35:04.000000
54.65362,20.11025,54.69142,19.84605,"ELENA","Tug",17519,2016-12-18 14:31:03.000000
59.88919,30.20926,59.88907,30.20932,"ERMAK","Tug",14,2016-12-15 18:05:04.000000
55.01091,20.17979,55.00977,20.00268,"ERRIE","Tug",11306,2016-12-18 04:19:03.000000
54.52916,18.53197,54.51142,18.60077,"FAIRPLAY-26","Tug",4864,2016-12-13 11:31:08.000000
54.53047,18.5285,54.51509,18.60399,"FAIRPLAY IV","Tug",5169,2016-12-13 11:31:08.000000
54.53096,18.53252,54.53508,18.54856,"FAIRPLAY VII","Tug",1133,2016-12-16 03:21:07.000000
57.67856,11.75736,57.68089,11.80393,"FATBOY","Tug",2784,2016-12-19 14:11:05.000000
55.01358,20.27984,55.00997,20.24178,"FORTUNA","Tug",2462,2016-12-18 05:13:03.000000
57.74839,11.63724,57.74832,11.61463,"FRANKLIN","Tug",1343,2016-12-16 07:07:05.000000
57.66158,11.83507,57.71275,11.95854,"FROG RANA","Tug",9297,2016-12-14 10:09:05.000000
57.72183,11.98094,57.7191,11.97848,"FROG TAURUS","Tug",337,2016-12-19 08:53:08.000000
59.90993,30.22643,59.91009,30.22641,"GIBRALTAR","Tug",18,2016-12-18 01:29:03.000000
57.66776,11.84953,57.63538,11.8303,"GKSS-ONLINE","Tug",3782,2016-12-17 12:53:05.000000
54.68363,20.31729,54.68574,20.24949,"GLADIATOR","Tug",4369,2016-12-17 10:47:02.000000
54.96709,20.23661,54.96205,20.36459,"GLADIUS","Tug",8198,2016-12-20 10:25:02.000000
54.63375,19.90582,54.6391,19.9586,"GLANFORD","Tug",3452,2016-12-14 21:13:03.000000
57.68,11.85214,57.63423,11.79288,"GOTE II","Tug",6198,2016-12-14 19:57:05.000000
57.70055,11.91897,57.7006,11.91888,"GOTHEBORG","Tug",8,2016-12-13 21:19:05.000000
54.35593,18.67478,54.35615,18.67468,"GRANIT","Tug",25,2016-12-19 14:21:02.000000
59.88117,30.18697,59.88846,30.21343,"GRIFON 3","Tug",1686,2016-12-19 12:59:03.000000
59.92064,30.00557,59.91667,30.02541,"GRIFON 5","Tug",1192,2016-12-18 09:49:03.000000
59.86989,30.2174,59.92081,30.00482,"GRIFON7","Tug",13154,2016-12-14 11:47:04.000000
59.87959,30.23108,59.88857,30.21397,"GRIPHON 8","Tug",1383,2016-12-20 01:29:03.000000
54.40235,18.73626,54.41148,18.78939,"HERKULES","Tug",3589,2016-12-14 16:39:07.000000
54.47132,18.79865,54.50075,18.79397,"HEWELIUSZ","Tug",3290,2016-12-16 12:41:07.000000
54.52862,18.53052,54.52839,18.52999,"HORYZONT II","Tug",43,2016-12-15 08:09:08.000000
57.95451,11.70733,57.94002,11.68876,"HUGIN EXPLORER","Tug",1951,2016-12-14 17:47:17.000000
54.52053,18.55058,54.3856,18.78193,"HYDROGRAF 10","Tug",21208,2016-12-14 10:09:07.000000
57.68615,11.87203,57.68303,11.85268,"ICEBEAM","Tug",1203,2016-12-19 23:39:14.000000
54.52845,18.52897,54.7806,18.60537,"IKAR","Tug",28497,2016-12-13 11:31:08.000000
54.52142,18.55316,54.7868,18.60439,"IMOR","Tug",29726,2016-12-13 11:31:08.000000
57.64155,11.81408,57.6234,11.81051,"INGEMAR","Tug",2032,2016-12-16 09:59:06.000000
54.40085,18.68113,54.77827,18.53787,"INZ. ST. LEGOWSKI","Tug",43018,2016-12-15 14:03:08.000000
59.88471,30.20906,59.92099,30.00418,"IVAN KRUZENSHTERN","Tug",12129,2016-12-14 10:09:03.000000
54.37517,18.6615,54.37533,18.6615,"JAMES COOK","Tug",18,2016-12-18 00:11:02.000000
55.66532,21.14814,55.66536,21.14813,"JURINIS","Tug",4,2016-12-14 12:07:07.000000
57.69098,11.85578,57.6884,11.85577,"K10","Tug",287,2016-12-17 10:47:05.000000
54.79666,18.43039,54.79793,18.44127,"KAMBR","Tug",712,2016-12-19 11:21:06.000000
54.63588,19.96367,54.63297,19.90732,"KAPITAN MARTYSHKIN","Tug",3645,2016-12-17 02:33:02.000000
59.88928,30.20958,59.88943,30.20942,"KAPITAN NIKOLAEV","Tug",19,2016-12-17 14:25:03.000000
59.91299,30.24339,59.91276,30.2436,"KAPITAN PLAKHIN","Tug",28,2016-12-15 03:51:03.000000
54.53485,18.53633,54.50751,18.60862,"KAPITAN POINC","Tug",5575,2016-12-13 11:31:08.000000
